ID,Zygotic_r1,Zygotic_r2,Day7_r1,Day7_r2,Day14_r1,Day14_r2,Somatic_r1,Somatic_r2
AT3G28210,9.6417603,11.19636337,130.7587234,195.7549273,54.6852029,50.86474368,1.708124488,20.47961595
AT3G28220,172.2914105,163.3851512,15.79877995,13.07244732,18.51972988,7.373123135,8.152560923,17.14375397
AT3G28200,395.9675049,339.9539034,449.3601187,525.5183348,1002.001786,1120.036164,348.5745038,381.4299225
AT3G28720,747.690753,1059.103974,1735.589647,1740.099661,1740.1378,1561.955132,821.857718,805.0451035
AT3G28810,14.66967601,7.389945707,6.778481693,2.031074489,8.964183381,16.83975111,2.601763001,16.65865595
AT3G28830,2.360146356,3.232423464,3.347807004,1.93689589,1.632899972,2.405678516,1.347384796,4.62451719
AT3G28840,18.02313021,18.24084768,13.3034669,13.38442776,17.99964268,14.2213344,9.134290835,21.56543635
AT3G28850,39.31407263,53.12805859,111.0734594,136.0609871,440.8692547,230.5226156,208.8746307,122.6158587
AT3G28750,8.836149274,12.20670429,15.41423123,6.397082354,34.64859342,24.9473145,21.92571245,31.99294733
AT3G28760,137.5412194,143.3413841,140.8694618,173.7332512,113.7844235,82.83449704,188.4654251,240.7667178
AT3G28770,17.10180436,4.395546257,22.02550764,3.452605264,3.835274426,0.970158485,2.135590439,18.20252264
AT3G28780,7.102619104,4.577711464,4.081254824,4.206614976,3.493939861,2.939982397,2.705147766,5.369114774
AT3G28790,5.264455138,2.038584401,6.137082929,4.675890917,4.132156715,8.269939293,3.734629392,3.170749978
AT3G28740,18.69192481,4.247014888,2805.250115,1905.887181,507.7189563,453.9181233,43.57043722,228.6029358
AT3G28730,1680.760447,1770.287518,1226.289639,1138.145409,2135.891876,2116.117241,1879.194645,1796.938393
AT3G31910,13.74716622,2.940259669,6.960586448,5.451084722,5.316835168,26.83755986,2.639355274,18.75877626
AT3G31915,4.26146269,1.622767226,5.765328171,1.376644226,1.743792635,15.29462891,0.623755805,1.621286771
AT3G28510,0.893530714,1.747024651,11.17833472,16.78217927,1.243236,13.8662832,0.78584318,4.836440591
AT3G28520,24.65851839,3.57122861,12.97628886,4.326219335,5.542451665,27.91319675,12.63198456,13.22193605
AT3G28530,27.2307848,25.68352851,82.80304223,99.71486637,91.74910377,80.01959823,31.28294017,45.50541257
AT3G28540,22.9427778,20.4100623,27.13585572,30.39838861,4.709147797,17.86859679,106.1678176,59.94121233
AT3G28500,839.8994638,931.1566464,56.45553574,67.97941786,237.2663668,302.4431769,298.9179324,138.584866
AT3G30180,199.4534863,211.5177835,425.7842408,493.2067257,296.149735,231.638749,294.7913804,295.2787567
AT3G14760,889.085071,681.8894473,3.74581562,2.046312553,1.25019018,1.337502568,1.140459511,4.492704651
AT3G14850,28.84872993,8.547301307,31.74865259,32.06919687,4.588681396,37.17820335,24.13639339,31.24684096
AT3G28290,12.20432417,6.146163432,11.25003312,17.08627223,1.658877641,2.096405672,5.663320251,19.14489437
AT3G28310,11.3227757,16.94793336,6.811815335,19.52424861,18.6245546,7.707569176,10.73874198,22.43328782
AT3G28270,3.376073476,3.044781759,1.091041041,2.013469309,2.600044747,8.290877815,5.831959633,10.28693533
AT3G29640,1.277346567,7.598056519,1.161148146,18.881154,15.50932476,10.19587126,2.023623556,1.040216673
AT3G32940,443.7777069,331.9940099,673.2732006,582.8861119,430.829044,435.3269838,524.6856219,549.2683447
AT3G32960,4.284928027,3.596082984,7.517692893,3.92765948,5.230710067,4.222371888,5.372425116,6.911887994
AT3G32930,1844.038974,2484.856992,1633.213401,1598.144477,1107.555497,1190.304802,1416.326583,1196.605506
AT3G30840,1.950106879,1.294305878,1.196658377,1.825914385,0.935393102,4.125101225,0.597804236,1.098610577
AT3G30843,9.205442529,23.71587973,13.49255404,44.25673469,41.67773355,40.06704865,3.900655684,5.919386126
AT3G30845,2.028712686,0.914125981,2.40216995,0.49429904,0.47815928,0.762660942,0.27141362,0.958986474
AT3G29270,479.0735339,438.8870083,360.7471764,399.5411687,438.0986364,415.5421664,540.9275151,513.1605297
AT3G29280,549.7529829,576.5072323,419.7806283,425.7213645,670.8866126,457.970628,593.6146429,463.4910875
AT3G29290,94.96556389,98.32470654,40.32987657,55.85092102,26.28858827,23.71037846,43.65995208,61.92555741
AT3G29300,198.9699219,273.7758691,107.4530963,104.9791612,146.0241533,114.5296359,61.22969158,75.81870132
AT3G22250,44.06815533,34.51752929,27.04523685,21.95903271,20.00333614,37.56719361,10.9508205,11.48783833
AT3G22260,46.78982475,27.11528717,125.9301485,108.9952212,93.91111437,105.248404,102.8464819,158.0615036
AT3G22240,7174.08937,3384.240884,639.5718839,345.0236678,287.8832853,212.5040393,8597.364618,12963.04056
AT3G24440,282.2192781,402.6977149,368.0261979,396.5028263,492.8943042,566.6022774,564.7201623,352.9710502
AT3G24470,20.31298564,3.837203579,32.5162485,30.63319622,94.1416225,104.1516504,45.98360241,46.25649458
AT3G24480,162.2230839,125.5916201,145.0991196,168.6137418,115.2047675,139.5168549,119.21494,129.1077466
AT3G24450,96.15615668,134.1810544,1101.211914,1714.744612,2158.52966,1638.712381,796.9806564,1091.222479
AT3G28920,484.1866783,387.95054,658.5962555,589.566404,521.571152,434.7627869,338.1899056,243.9185845
AT3G19960,196.612668,223.8839103,81.57638948,121.7534137,223.201802,201.7601349,368.7224539,204.2579326
AT3G19990,344.1285184,320.05162,280.1357864,150.0885496,229.7927281,217.1179494,211.5679635,257.2576286
AT3G20010,384.7418565,453.9150753,323.4709928,247.4105306,422.0137189,451.6860866,294.3125882,394.9216896
AT3G20015,553.1314094,997.2861013,205.9494821,235.3764419,256.2995344,310.6096664,753.1643031,399.006861
AT3G19970,71.50488465,49.75889386,197.6958809,236.6509858,194.1935566,191.2891581,317.0978026,254.1474529
AT3G20000,790.7484686,1209.688415,2623.187455,4234.158314,4765.997148,4257.790482,2692.520634,2181.729439
AT3G19980,658.8892682,774.5754575,1292.481267,1226.707512,1332.34219,1407.114904,1191.323586,807.0114888
AT3G28230,29.4299052,12.22709161,33.85142979,32.5856786,19.08921308,30.91723728,18.45195921,42.5577763
AT3G28320,25.67384448,4.488009705,22.55531999,31.37109241,7.539609405,5.075293689,3.04641776,42.79865792
AT3G28330,38.98657762,32.56803494,76.49038477,52.82358834,41.4147824,47.84279062,28.77562886,67.81999668
AT3G28340,89.82609294,112.094725,383.0532465,254.0360481,163.7120467,177.4009571,58.79763879,80.28839903
AT3G28240,2.32922081,0.950444583,19.65715991,0.694750094,6.943538548,0.899693838,5.771339682,3.190070531
AT3G28260,3.572125409,2.522846046,1.887525234,1.761117818,2.207779788,3.090568403,0.582361383,2.67187662
AT3G12000,4.805984148,9.213521745,9.8384451,4.310484794,3.367666922,18.46535963,1.042946482,2.961959321
AT3G12030,655.5743347,780.6379006,1535.356678,1541.498136,1697.927867,1842.106212,1005.5232,1321.035032
AT3G19090,76.42443636,49.99846444,98.96273541,72.09779965,95.45455477,112.4580722,37.81959528,84.6276066
AT3G32250,20.65978255,3.431567392,18.32766959,3.863999838,1.572633686,4.004160655,5.956303933,7.164813804
AT3G32260,15.28334262,30.75729947,29.96577894,29.43407326,16.59645725,22.09247406,7.502556703,33.17324241
AT3G32270,23.96472949,87.92077344,74.12635923,37.74835302,43.88422116,73.59051179,46.74573865,52.14612051
AT3G32280,0.112717683,1.371291495,1.566396713,0.261449226,0.376335574,1.589127101,0.493390663,5.550961733
AT3G32290,4.486315318,2.08154323,1.765267345,2.031621265,13.51698882,0.69995987,0.30286293,6.865782365
AT3G32300,7.00857709,4.037905641,5.829475553,4.238256585,6.248613075,5.786092214,3.430349205,6.169849845
AT3G24250,6470.858817,8140.809346,121.8029891,65.70680696,80.70396899,108.5108991,20.84924435,127.5058121
AT3G13590,24.90387344,23.40788074,49.10457533,55.51105422,28.80004098,61.6721434,88.40532273,107.9134585
AT3G13610,3.514571421,1.136157564,136.9555358,261.872313,146.5512326,138.8232091,48.50324928,34.97465477
AT3G13580,2509.560257,2220.586976,3255.9222,4008.323614,4643.021064,4278.231032,2875.229272,3218.045616
AT3G13570,1293.984906,1737.401419,1003.26583,1378.49738,1272.372188,1238.89978,1994.6607,1819.08342
AT3G13620,237.8851756,443.6382044,228.3112841,233.3742941,210.4928299,203.2642332,339.2612318,150.4566088
AT3G18840,11.55175088,54.4151442,67.47671869,55.90815057,70.03887245,95.06180279,64.03676531,100.8625368
AT3G18850,254.6858061,286.4146086,395.1346584,356.9836818,344.4736963,354.2145655,200.0059838,243.3658227
AT3G18870,41.15126964,36.1257451,29.37051638,8.690980909,28.78767061,21.41568986,26.05000665,12.8733875
AT3G18880,108.4741582,112.5350152,116.8456287,112.3692723,101.9381305,96.83892531,102.5067778,109.0240507
AT3G18890,413.9317163,531.5060966,23.30178696,42.02369277,35.69088847,41.22281354,118.9256157,81.26707613
AT3G18900,52.3338038,39.22304863,6.443808767,25.36088717,4.74261765,5.215724206,11.49064988,12.5580005
AT3G18860,1358.966365,1320.254365,1704.668808,2128.418708,2156.685279,2314.676651,1880.253795,1553.343077
AT3G12010,1081.822568,803.9207168,665.1400879,622.6907047,468.9786126,515.8431341,1002.489087,676.782807
AT3G12020,198.9191542,169.1265111,40.44646365,69.17998398,56.251342,84.10811422,74.55120667,62.49613322
AT3G12060,634.5373092,465.8308777,137.0934398,129.4502168,81.42038791,75.57388391,38.1695881,42.29133158
AT3G11964,285.4432951,226.4263178,912.8894093,1000.026012,723.7915007,745.1068028,977.4614569,583.8392934
AT3G11980,17.40790157,3.662997733,29.39805307,1.259631753,1.153562049,2.412548708,0.555748551,2.249390161
AT3G12050,2327.208289,2130.630947,1646.642394,1773.371502,1925.023149,1510.011623,2426.448656,1551.553594
AT3G12040,85.55385288,119.8840707,138.8818143,132.4002795,119.0174768,88.72810491,85.04662724,106.8474027
AT3G20700,51.95198615,42.96876995,40.22308428,37.05406022,21.36602539,54.90686151,29.81845139,47.91841897
AT3G20670,4047.944945,4589.350595,1966.869571,1758.354257,1107.61107,1166.405251,2724.675822,1832.046401
AT3G32180,6.15328128,5.089650564,9.862466957,2.327702282,7.374758418,3.646606134,7.306423496,9.520205939
AT3G32190,21.50810182,30.79767643,18.88524351,14.64712611,5.845631491,28.22840407,9.024741712,34.33386906
AT3G32200,64.44039648,28.87924646,39.25190119,25.64429459,28.84271817,30.48676777,1.881930835,47.54183725
AT3G32220,5.566676435,0.384599772,4.154214371,1.062498776,1.019485002,0.313461639,4.593664444,0.515043962
AT3G52290,899.6161691,844.9895085,310.7777213,293.4477569,262.5358366,252.6667365,382.8502595,354.7445976
AT3G52310,15.21191362,21.06612766,22.0979354,21.7482831,19.04824045,8.911659164,13.02512092,21.93018485
AT3G52370,192.0108228,202.9402608,41.12641112,25.6922149,23.37206332,30.74735671,47.46402842,71.27440162
AT3G52360,467.4157839,354.7830302,442.4209624,412.8265205,612.2982219,560.8880592,858.5607869,576.8166341
AT3G52170,142.9783264,265.6166022,211.4399887,242.8164519,463.4151434,387.9649164,242.9438057,227.4550374
AT3G52180,1101.474359,1197.615688,888.3689317,1029.225294,1008.264633,906.43594,483.6212182,511.268122
AT3G52190,595.3544679,635.3567303,724.7667655,771.8732894,676.3934568,725.071931,893.4241223,911.3467266
AT3G52380,1283.649494,1468.315605,531.8072511,506.296103,423.2250204,387.4397648,580.9004916,489.0781148
AT3G52300,4487.706426,4421.111465,6432.219351,6451.52185,6306.329723,5875.592381,4168.08192,4549.277052
AT3G52230,3784.146112,3706.830827,3381.6798,2313.491174,1475.66377,1674.248209,1262.275795,2144.146536
AT3G52340,450.8591792,324.2233522,560.2267835,600.5745895,598.0110325,564.2081025,1124.909641,837.68501
AT3G52200,283.2387451,516.68486,794.4074667,997.6239005,1370.799987,1285.798551,1212.118451,977.6079429
AT3G52220,879.699796,699.3130719,582.4736176,498.2828376,665.2222441,589.239678,649.4347414,552.4153599
AT3G32040,40.55855243,3.345093804,4.594472101,5.092123019,3.942754387,6.311208134,36.97411598,10.84590492
AT3G32100,16.17707499,1.154886755,5.340562077,1.937700336,4.677528009,4.067737054,0.900605791,1.57254474
AT3G32110,4.217752445,11.4839033,15.8743554,3.686122046,16.15798881,1.306972221,12.0569527,21.92326827
AT3G32120,1.131693912,1.500546098,10.86077919,4.194193059,0.678006199,19.77249386,0.451154846,1.453412645
AT3G32130,10.31344161,14.74736337,3.6588241,12.3874785,6.908467447,2.151698942,0.359617594,4.585277535
AT3G32150,8.794514016,12.62608007,23.48922984,4.93905939,10.4218952,23.05197523,2.308675117,27.66001877
AT3G32160,7.153860365,5.219118779,8.501219935,5.016277928,4.72844706,8.07972777,2.974960015,13.16402127
AT3G32140,3.505913028,23.39098715,4.762708083,1.994786044,17.11735222,19.16998721,12.12693685,26.88648727
AT3G32050,13.54175494,4.29723509,8.255248883,17.23965227,13.86677418,9.009682081,1.751521628,9.750414303
AT3G32060,18.87155892,6.523241529,18.01278699,7.666592275,9.064155834,9.147519267,9.357977922,16.0672895
AT3G32080,10.24907864,11.74130626,2.533753504,1.27832462,2.04815742,14.81133224,6.482871212,5.538399739
AT3G32090,24.59957199,33.20816575,38.97056999,20.65163142,4.604268099,26.41078904,5.646793262,27.42488695
AT3G20650,243.1627455,312.6018991,281.177076,433.2304776,497.3616075,467.8716253,527.3809768,443.1397563
AT3G20660,358.6924012,282.669301,216.2386083,134.6300899,322.7321765,351.6303469,612.5736941,546.7001488
AT3G20680,283.0605343,290.2747137,67.82034555,69.64294644,25.69022794,32.10252636,113.6181226,143.5373611
AT3G20690,2.955343248,6.06856993,4.400620048,2.770684768,9.926237577,1.820978463,2.568946174,3.106864002
AT3G52260,138.501297,113.0433588,167.0332529,193.1049758,276.8339805,278.5694096,282.5463908,198.4127019
AT3G52270,13.06907671,9.267515912,2.495230909,5.575853306,14.27917572,2.545693384,14.11342672,3.768859815
AT3G30380,70.51835359,49.707223,76.49934422,140.7668936,121.2074466,99.98323305,98.16181985,84.4014368
AT3G30270,12.11960954,2.602493814,3.601166379,1.296563947,1.037395655,5.256554825,8.382819129,5.899135507
AT3G30280,87.93693927,44.48267917,65.35283165,22.50378789,19.29847887,33.15321306,21.16785925,31.82566566
AT3G30290,7.277917529,29.33920947,23.31364078,20.43648385,19.4474285,5.740315261,8.335242592,41.79663176
AT3G30300,652.2671873,1056.184436,770.3619947,1192.056632,1024.69058,982.1514654,656.6835445,471.5757982
AT3G30310,0.634521087,2.953191855,9.327172219,1.638506899,6.301175496,20.06061102,1.139399972,15.39310399
AT3G30320,16.7385514,8.381799741,19.31896684,16.33371223,12.28975363,14.09468066,6.297992457,29.12322707
AT3G30330,15.98203205,10.45699074,1.937255772,2.624583228,2.934539663,1.397198436,6.159267332,15.30204924
AT3G30350,250.0165984,266.8271368,303.2186386,238.5611584,1677.31187,1436.345577,871.686366,1016.588588
AT3G30390,1673.847585,2175.304182,1482.760252,1860.779828,2018.501184,1839.888594,2811.551435,4418.226058
AT2G34020,199.6525869,310.9826387,276.0511308,330.7231574,627.1853953,546.4210867,136.0632174,176.0346463
AT2G34060,190.1391215,149.76206,83.31184375,82.53648083,93.56253336,102.0715993,637.2756027,485.167235
AT2G34080,4.380504074,3.504288723,1664.56036,1841.791448,1295.944392,1346.273614,242.7455251,108.4494159
AT2G34090,120.9200929,152.059056,231.4602442,202.9270424,172.2698528,156.1972302,191.6624986,201.9627416
AT2G34100,1.2417887,10.10215418,1.783446298,8.519680444,18.10660894,7.963075549,1.030848285,3.804524876
AT2G34110,2.024972363,1.894015059,1.446876609,1.902997061,3.176423323,3.57746439,3.696627972,4.181896665
AT2G34120,8.173557336,1.138420437,0.724674666,5.568075548,5.884314423,0.239367097,0.623289801,0.644241406
AT2G34130,18.22936948,15.04751856,4.936644053,1.835361114,3.853576695,31.39007146,1.157441571,29.40983126
AT2G34140,144.2165934,131.6595034,292.1306701,189.4768919,532.3818897,629.587021,670.8751666,495.4662909
AT2G34150,37.40402744,37.16515342,30.92580212,45.92455521,48.54436525,54.59466773,98.91834936,83.00025319
AT2G34050,289.0516662,282.1914545,403.9884487,466.5663676,519.9954381,622.4330978,548.2636178,429.3384943
AT2G34160,433.4359464,351.5865962,768.2158584,754.2681408,529.1769536,610.2640197,406.7843434,381.6235599
AT2G34040,1052.194019,1171.672142,754.061695,936.3236896,1276.724122,1175.665927,1193.687397,1046.274983
AT2G34070,1103.088802,548.1045828,1451.943299,1231.797084,841.4673413,784.8439841,1231.793253,1195.88977
AT3G52210,56.91656038,54.29884659,72.86498269,82.69401733,99.74434351,106.5934996,119.9908202,137.4165994
AT3G52240,304.5942345,448.5205249,292.3297254,381.7166693,735.0835482,837.9748277,529.443474,566.0794937
AT3G25660,850.6870537,846.3681613,490.7409901,521.8351962,438.1243747,346.5564047,603.7345844,438.5664316
AT3G25680,45.59126285,86.31838787,51.48269489,72.36120615,202.7099521,145.1277479,193.522266,73.6843796
AT3G30260,3.686756265,6.030579234,3.87629638,7.138697028,19.74637946,10.27688521,2.058349201,1.721327345
AT3G30340,29.09664413,45.21619528,33.37024177,22.92101819,29.12066548,38.23876685,104.7586576,92.2963372
AT3G30360,7.470859638,5.757207012,7.411036502,1.299116422,1.825949929,2.524009932,6.771904583,6.025188617
AT3G30370,1.467685676,1.275471516,1.59062394,1.073918805,8.256828566,1.84693362,0.937777064,2.262149421
AT3G29390,330.9994746,260.4121815,267.6102506,509.2484873,346.3063096,328.7383883,420.6730841,540.6760077
AT3G29400,161.0267871,109.1658807,262.8191477,158.3989702,165.4844329,169.5927058,208.9237624,172.0410541
AT3G29410,15.57890335,4.869833206,14.87455079,14.93382974,12.53242557,4.33045178,3.044156068,32.53540094
AT3G29420,11.69356152,13.31950989,37.18127092,12.80476223,13.33106264,1.646751976,0.470199759,48.76559423
AT3G29430,3.41142757,13.3082665,1.970871374,2.065149897,1.2484488,2.368719942,2.415892851,1.028956307
AT3G29460,4.791140366,6.474561969,6.680242504,15.09587415,14.4262055,9.334284325,1.929153259,16.16162543
AT3G29330,131.0962863,108.8389897,163.5918099,152.7185337,253.766575,199.2253189,177.1306465,279.3244489
AT3G29375,168.5327276,130.0579644,106.2061391,211.1518739,155.0541742,120.0093468,200.4173563,174.3986516
AT3G29380,42.65784682,25.78058385,53.19233955,5.64017601,22.63397695,23.41569397,19.84672703,18.31802097
AT3G29370,176.0398835,183.004985,156.1644375,187.7766315,201.0617197,205.2491992,73.47207531,107.6669029
AT3G29350,404.0266493,536.6004602,894.0787935,933.2717714,690.3042946,529.1960814,869.5385078,815.9566277
AT3G29360,831.7843456,966.8931998,2205.298285,2462.595237,2398.337601,2630.138503,1880.166545,1727.873295
AT3G29320,1789.501824,1708.152786,1016.698837,1373.684604,1027.728464,1023.245629,1241.877446,795.4305303
