,z1_counts,z2_counts,o1_counts,o2_counts,g1_counts,g2_counts,h1_counts,h2_counts,t1_counts,t2_counts,b1_counts,b2_counts,m1_counts,m2_counts
AT1G78960,22.30262804,19.16885609,77.38062559,135.1270397,9.871366227,17.81703294,83.03731788,63.05433076,108.2364317,64.27875215,56.18413113,51.3731164,35.9831874,20.54373897
AT2G14560,0,0,0,0,0,0,0,0,0,0,0,0,1.564486409,5.869639704
AT3G53130,75.63499946,29.49054784,44.88076284,63.05928519,102.0041177,73.81342219,298.9343444,281.2423325,498.543564,538.9026695,159.5629324,135.8901789,42.24113304,57.71812376
AT5G57030,175.5119859,91.42069829,135.4160948,173.4130343,161.232315,324.5245286,1490.142414,792.6830153,865.8914533,842.1165811,130.3471842,44.74432719,7.822432044,20.54373897
AT3G26640,105.6950633,154.8253761,253.8084519,227.4638501,266.5268881,160.3532965,469.5382884,375.3233974,406.7065917,379.1797096,286.5390688,183.9489007,103.256103,197.6112034
AT3G10230,65.93820465,89.9461709,538.5691541,517.9869855,384.9832828,319.4339478,702.0427784,646.5571059,836.3724265,724.5968424,550.6044851,227.0360305,244.0598798,405.9834129
AT1G21880,55.27173037,126.8093557,639.9377736,587.8026226,1526.77131,1335.004826,4174.512435,3339.877806,4959.196505,4695.595308,1121.435257,581.6762534,35.9831874,111.5231544
AT2G17120,86.30147374,92.89522569,464.2837535,364.8430072,490.2778559,612.1423461,1321.048239,1869.61095,2869.905385,2666.594294,1464.158457,1392.045735,395.8150614,433.3750648
AT1G78600,693.3208283,875.8692708,564.8785668,1024.713384,565.9583303,524.3298266,332.1492715,774.6674922,373.907673,428.5250143,664.0964299,1020.833539,2320.133344,3274.280682
AT4G32720,8068.702955,7599.714178,11644.23654,9474.657599,8946.748257,5794.353642,5155.862555,5944.121753,2204.087336,2277.675379,1147.279958,1209.754031,2032.267845,1201.319593
AT1G52760,924.1045446,859.6494695,2902.547266,4474.957131,539.6346871,232.8940735,884.7248777,992.8554939,3401.247868,2478.95228,5611.671017,3746.923102,162.7065865,164.3499117
AT2G41280,105.6950633,148.9272666,2.321418768,13.51270397,13.16182164,29.27083984,0,1.000862393,0,36.35969818,0,0,212835.86,140586.6754
AT2G41260,0,0,0,0,0,2.545290421,0,2.001724786,0,0.649280325,0,0,1991.591198,1930.133189
AT4G15570,370.4175614,319.972444,248.3918081,391.8684151,286.2696206,185.8062007,2546.981005,1033.890852,190.2337284,183.0970516,119.110358,104.4034301,159.5776137,130.1103468
AT5G50850,445.0828814,606.0307581,5589.976392,5513.183219,2740.949356,2079.502274,2562.078699,2343.018862,3158.535869,2375.067428,1558.547798,1315.814659,1370.490094,1847.958234
AT1G04510,145.451922,408.4440875,958.745951,826.5270594,960.8129794,1217.921466,3336.590409,2770.387104,2984.7016,2462.720272,949.5118161,1358.901789,1530.067708,1798.066296
AT2G33340,123.149294,194.6376157,1105.76914,918.8638699,848.9374955,921.3951322,3052.753759,2961.551821,2987.981492,2746.455773,1681.029203,1305.871475,647.6973733,654.464827
AT3G25980,189.0874986,300.8035879,890.6510005,801.7537688,2359.256528,2747.641009,1106.660982,1410.215112,2243.446038,3830.753916,743.8778962,182.2917033,21.90280972,50.87021077
AT1G77080,21.33294856,36.8631848,84.34488189,144.135509,78.97092981,85.26722909,300.4441138,376.3242598,213.1929715,174.007127,232.6023029,192.2348872,75.09534762,163.3716384
AT5G65060,9.696794802,17.6943287,41.78553782,22.52117328,9.871366227,33.08877547,96.62524262,69.05950512,104.9565398,179.8506499,292.1574819,137.5473762,42.24113304,31.30474509
AT5G65070,0,0,3.869031279,0,0,0,0,0,0,1.298560649,137.08928,67.94508943,17.2093505,15.65237255
AT5G65080,71.75628154,69.30278742,82.79726938,90.08469312,3.290455409,15.27174252,9.058616496,19.01638547,22.95924308,81.16004059,558.4702634,420.928115,760.3403947,604.5728896
AT3G47810,646.7762133,905.3598186,596.6046233,545.0123934,644.9292601,1313.369857,1399.556249,885.7632179,1505.470368,1711.502936,1361.903339,969.4604224,472.4748955,702.400218
AT3G47700,293.8128825,272.7875675,712.6755616,1069.755731,332.3359963,143.8089088,155.5062498,214.1845521,203.3532958,144.7895124,135.9655973,94.46024628,172.093505,234.7855882
AT1G02140,297.6916004,398.1223958,1228.804334,1013.452798,2510.617477,2463.841127,1478.064258,1558.342746,3584.921812,7680.336961,3617.134362,2744.318734,1415.8602,1678.716955
AT2G11000,14.5451922,5.898109567,202.737239,141.8833917,105.2945731,69.99548656,280.8171114,256.2207726,455.9049697,429.823575,333.7337389,397.7273528,195.5608011,152.6106323
AT5G23010,21.33294856,23.59243827,10.83328758,42.79022923,0,0,1.509769416,2.001724786,0,0,0,1.657197303,4.693459227,0
AT5G54110,307.3883952,309.6507523,301.0106335,319.8006606,273.1077989,292.7083984,590.3198416,412.3553059,587.1006445,535.6562679,313.5074517,152.4621519,175.2224778,238.6986813
